,Item ID,Title,Price,Condition,Description,Number_of_pictures,Delivery,Shipping,Distance,Ship_Location,Ship_Price,Location,City,State,Time
384,781664848,AT&T iPhone X 64 GB,450,Used (normal wear),"Works with cricket also. Always Used case and screen protector . In excellent condition, no cracks/chips. Will include charger and disinfected earphones plus new case ",3,Local pickup (23 miles away),No shipping INFO!,23.0,,,"Escondido, CA",Escondido, CA,6 days 
385,781505623,Brand new AT&T iPhone 8 Plus,500,New (never used),"I have a brand new AT&T phone. My boyfriend gave me his iPhone X, so I don’t need this one. It come in the original box with all the accessories. $500 obo.",3,Local pickup (12 miles away),No shipping INFO!,12.0,,,"Coronado, CA",Coronado, CA,6 days 
386,781236463,iPhone X unlock any this iPhone will work with (. AT&T . verizon . Cricket . sprint . Boost Mobile . Metro by T-Mobile ) HABLO ESPAÑOL,550,Used (normal wear),. AT&T  . verizon. Cricket  . sprint . Boost Mobile . Metro by T-Mobile  ,2,Local pickup (19 miles away),No shipping INFO!,19.0,,,"Escondido, CA",Escondido, CA,6 days 
387,781176983,iPhone 8,200,Used (normal wear),Upgraded to an iPhone X. It has a small crack on top left and scuff marks on bottom of phone but it doesn’t affect anything. Screen still works perfect. Storage is 256gb so you have plenty of space for pictures or music or what not. AT&T is the carrier.,4,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,1 week 
388,780722650,iPhone X max,700,New (never used),MAKE AN OFFER BRAND NEW NO SCRATCHES NO NOTHINGAT&T ,2,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,1 week 
389,785035283,Apple iPhone X (FACTORY UNLOCKED) 256GB SPACE GRAY-Very Good Condition,460,Used (normal wear),"Product InformationThis Apple iPhone X in Space Gray has features that make it easier, quicker, and safer to use. This model comes with a next-generation Apple iOS and Hexa Core processor for quick access to applications and networks. It also features 256GB of internal storage for uninterrupted usage. The 5.8-inch screen has Super Retina HD Technology and increased contrast ratio for bold colors. Enhanced glass and shell reinforcement minimizes damage and increases dust and water resistance. Face-recognition technology means no one else can access your phone. This device has been unlocked, pre-cleaned and polished with specialized cleanser and reset to factory settings.",6,No delivery INFO!,"Ships from Houston, TX for $7.49",,"Houston, TX",7.49,"Houston, TX",Houston, TX,55 minutes 
390,780428875,iPhone with cases,750,Used (normal wear),iPhone X Excellent condition 16 cases all excellent condition and some new Some have pop sockets See pictures Please no offers good deal ,10,Local pickup (19 miles away),No shipping INFO!,19.0,,,"Chula Vista, CA",Chula Vista, CA,1 week 
391,780204764,Iphone X 64 gb for Sale!!!,500,Used (normal wear),"iphone X for sale T mobile can be used for metro as well Clean imei Paid off Comes with box and charger UNLOCKED !!!!!! In great condition, no cracks!Make me an offer NO TRADES",4,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Chula Vista, CA",Chula Vista, CA,1 week 
392,780119376,iPhone X,550,Used (normal wear),"Hi everyone, Currently selling my iPhone X of 256 GB. The iPhone is in great condition. It only has minimal damage to the edge of the screen. It is unlocked for use to any carrier. The reason why I am selling it is because I recently purchased the iPhone Pro. Please no low ballers. Feel free to send me your offers. Thank you.",3,Local pickup (18 miles away),No shipping INFO!,18.0,,,"San Diego, CA",San Diego, CA,1 week 
393,779949698,iPhone X 256 GB great condition,550,Used (normal wear),"iPhone X 256gb no scratches, In perfect used condition. I want to upgrade to the iPhone 11 max pro and I’m looking to sell the phone while I upgrade at the AT&T store. I’m using the money to pay off my phone. No lowball offers.",1,Local pickup (13 miles away),No shipping INFO!,13.0,,,"Coronado, CA",Coronado, CA,1 week 
394,779867087,iPhone X 256gb (factory unlocked),Sold!,Used (normal wear),iPhone X 256 GB.  Perfect condition.  Some wear from use $550.,2,Local pickup (44 miles away),No shipping INFO!,44.0,,,"Temecula, CA",Temecula, CA,1 week 
395,779701126,iPhone X 256gb at&t carrier,500,Used (normal wear),"iPhone X256gbAT&T No trades, just looking to sell. ",2,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,1 week 
396,779589126,I phone X 256GB,650,Used (normal wear),iPhone X 256GB like new just bought a new phone so selling my old one it’s paid off and it was on t-mobile service asking $650 O.B.O,6,Local pickup (50 miles away),No shipping INFO!,50.0,,,"MONARCH BAY, CA",MONARCH BAY, CA,1 week 
397,779399614,iPhone X,300,Used (normal wear),In very good conditions don’t know if it’s locked or not selling as is Ask for imei number300 obo  ,2,Local pickup (15 miles away),No shipping INFO!,15.0,,,"San Diego, CA",San Diego, CA,1 week 
398,779352720,Apple iPhone X,615,Used (normal wear),Small crack at the bottom left hand corner. Still is in great working condition.Color black,5,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Chula Vista, CA",Chula Vista, CA,1 week 
399,779260799,iPhone X,650,New (never used),"iPhone X 64GBGently used for 5 months, always in case, switched providers with promotion and revived new phone. ",5,Local pickup (7 miles away),No shipping INFO!,7.0,,,"San Diego, CA",San Diego, CA,1 week 
400,778771246,iPhone X 256gb (factory unlocked),535,Used (normal wear),Excellent condition. No scratches. Comes with charger and wire,3,Local pickup (12 miles away),No shipping INFO!,12.0,,,"San Diego, CA",San Diego, CA,1 week 
401,778477270,iPhone X,800,Open box (never used),"I have iPhone X 256 GB for sale.The phone comes with original box, orange case and original charger from Apple.The phone is unlocked and never used.All I’m asking is 800.00 cash First come first serve.Pls let me know ",1,Local pickup (6 miles away),No shipping INFO!,6.0,,,"San Diego, CA",San Diego, CA,1 week 
402,777976208,iPhone X 64Gb unlocked like new phone,549,Open box (never used),Selling my iPhone X 64Gb unlocked for all carrier like new phone 10/10 asking 549 firm firm firm firm firm price ,3,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,1 week 
403,777929169,IPhone X,525,Used (normal wear),No description. Ask seller for more details,4,Local pickup (50 miles away),No shipping INFO!,50.0,,,"MONARCH BAY, CA",MONARCH BAY, CA,1 week 
404,777892259,iPhone X small crack on top screen fully functional fully unlocked 64gb works perfectly paid off works all carriers,300,Used (normal wear),$300 price is firm cash only must pick up must leave a phone number so I can text you my local Starbucks address thanks ,4,Local pickup (12 miles away),No shipping INFO!,12.0,,,"San Diego, CA",San Diego, CA,1 week 
405,777476586,iPhone X 128gb,600,Open box (never used),"Very good condition,  AT&T only or ready to be  jailbroken.  Very good iME. No problems. Warranty good till the end of November. (128Gg). iPhone X (RED) Comes with charger, and phone case. (Hairline crack) barely visible. Best offer (NO LOW BALLERS) (Local Pick up only)",3,Local pickup (17 miles away),No shipping INFO!,17.0,,,"San Diego, CA",San Diego, CA,1 week 
406,777464484,iPhone X 256 GBS,700,Used (normal wear),iPhone X 256 GBSI have upgraded my phone and have no use for this one anymore. - -256GB / Color-Silver - Excellent condition like new- Screen protector from day 1- Still have Original IPhone Box & Headphones ,1,Local pickup (16 miles away),No shipping INFO!,16.0,,,"San Diego, CA",San Diego, CA,1 week 
407,777391741,iPhone X 64 GB,500,Used (normal wear),"like new, no scratches comes with 4 cases and has apple care up to June 2020",3,Local pickup (19 miles away),No shipping INFO!,19.0,,,"Poway, CA",Poway, CA,2 weeks 
408,777267488,iPhone X,650,Used (normal wear),Very wellTaken care of (Like new)iPhone XNo scratchesVerizon It’s not unlocked (You can unlock it) It’s going for $899  (Refurnished) at stores .I’m selling because I got another phone line service (different company)  .NOT STOLENI have IMEI number .(SERIOUS BUYERS ONLY) ,3,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Chula Vista, CA",Chula Vista, CA,2 weeks 
409,777086010,Unlocked iPhone X 256gb+ lots of extras,500,Used (normal wear),Selling here my unlocked iPhone X 256gb near perfect conditions always in heavy duty case all of cases included and yes you can play game boy on one of the cases also brand new never used head set and new screen glass protector included not installed yet forgot to add charger in pic but will include too might consider trades let me know what you have ,6,Local pickup (22 miles away),No shipping INFO!,22.0,,,"Escondido, CA",Escondido, CA,2 weeks 
410,777046108,iPhone XS - 256GB - UNLOCKED - Mint condition,695,Used (normal wear),"iPhone XS 256GB storageMint Condition - Zero scratchesUnlocked Network - Was Verizon Model #: MTAL22L/ASN: C39YN79MKPFTScreen Size: 5.8 inchesiPhone Size: 143.6mm X 70.9mm X 7.7mmWeight: 6.24 ouncesBattery: 2,658 mAh (20 hours) Included: Zover black leather wallet case. Magnetic detachable RFID case which supports wireless charging. $40 case included free. ",5,Local pickup (30 miles away),No shipping INFO!,30.0,,,"Oceanside, CA",Oceanside, CA,2 weeks 
411,776942331,IPHONE X 256GB (AT&T),375,Used (normal wear),Selling my iPhone X because I’m getting the 11 tomorrow. Message me for pictures/condition. Used but in great condition except a few light surface scratches. I had it in an otter box case and took good care of it.Price is firm as I’m trying to sell it quick before I leave for vacation on Sunday. Offer up!,3,Local pickup (14 miles away),No shipping INFO!,14.0,,,"San Diego, CA",San Diego, CA,2 weeks 
412,776671523,iPhone X 256GB UNLOCKED,600,Reconditioned/Certified,Tempered glass screen protector on front screen and rear glass.,2,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Lakeside, CA",Lakeside, CA,2 weeks 
413,776328041,IPhone X,300,Used (normal wear),Simply for partsPick UpShoot me a better offer ,2,Local pickup (16 miles away),No shipping INFO!,16.0,,,"National City, CA",National City, CA,2 weeks 
414,776000949,Waterproof Housing,100,Used (normal wear),Axisgo Iphone XWaterproof Housingincluding Pistol Grip Triggerworks perfectly!! i just got a new phone that doesn’t fit inside of it anymore:( ,2,Local pickup (46 miles away),No shipping INFO!,46.0,,,"Temecula, CA",Temecula, CA,2 weeks 
415,775863374,iPhone X unloked,500,Open box (never used),"iphone x 64gb unlocked for any company, perfect condition, delivery with charger, tempered glass, ",7,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Chula Vista, CA",Chula Vista, CA,2 weeks 
416,775695201,IPHONE X 64 GB,500,Used (normal wear),"Like new, bought it from otay ranch Apple store. ",5,Local pickup (27 miles away),No shipping INFO!,27.0,,,"San Diego, CA",San Diego, CA,2 weeks 
417,775337592,iPhone X,600,Used (normal wear),iPhone X 256 gb $600  unlocked ,1,Local pickup (23 miles away),No shipping INFO!,23.0,,,"San Marcos, CA",San Marcos, CA,2 weeks 
418,775137361,iPhone X 256gb factory unlocked all carriers good condition,400,Used (normal wear),Brand new phone Apple replaced my phone at fashion valley mall $400 cash only must pick up leave # on message if serious,2,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,2 weeks 
419,774731239,iPhone X 64 gb unlock any carrier like new hablo español,490,Used (normal wear),iPhone X 64 gbBlackUnlockHablo español ,2,Local pickup (29 miles away),No shipping INFO!,29.0,,,"Escondido, CA",Escondido, CA,2 weeks 
420,774647525,LIKE NEW 256GB Space Grey ATT iPhone X,600,Used (normal wear),Includes:- iPhone + box- brand new charger - headphone converter _ Wallet case ,4,Local pickup (7 miles away),No shipping INFO!,7.0,,,"San Diego, CA",San Diego, CA,2 weeks 
421,774497203,iPhone X 64 gb,650,Used (normal wear),It works with any carrier ,6,Local pickup (21 miles away),No shipping INFO!,21.0,,,"San Marcos, CA",San Marcos, CA,2 weeks 
422,774421792,Moment Wide Lens and Photo Case iPhone X,100,Used (normal wear),"For sale:Moment Wide Lens V2 purchases about 6 months ago, very little use and always kept in protective bag when not in use. As well as a Moment Photo Case (black) for iPhone X/XS. Both items are in really good condition and have no cosmetic or mechanical defects. ",3,Local pickup (8 miles away),Ships for $7.49,8.0,,7.49,"Del Mar, CA",Del Mar, CA,2 weeks 
423,774137068,Mcm case for iPhone X,80,Used (normal wear),Summer collection ,1,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,2 weeks 
424,773291441,iPhone X,450,New (never used),$500 or best offer ,2,Local pickup (19 miles away),No shipping INFO!,19.0,,,"Spring Valley, CA",Spring Valley, CA,3 weeks 
425,772689740,iPhone X,540,Used (normal wear),"Black, Carrier is sprint. Clean imei,  256gb. Black.  Not unlock but can be unlock through carrier. ",3,Local pickup (50 miles away),No shipping INFO!,50.0,,,"Dana Point, CA",Dana Point, CA,3 weeks 
426,785035283,Apple iPhone X (FACTORY UNLOCKED) 256GB SPACE GRAY-Very Good Condition,460,Used (normal wear),"Product InformationThis Apple iPhone X in Space Gray has features that make it easier, quicker, and safer to use. This model comes with a next-generation Apple iOS and Hexa Core processor for quick access to applications and networks. It also features 256GB of internal storage for uninterrupted usage. The 5.8-inch screen has Super Retina HD Technology and increased contrast ratio for bold colors. Enhanced glass and shell reinforcement minimizes damage and increases dust and water resistance. Face-recognition technology means no one else can access your phone. This device has been unlocked, pre-cleaned and polished with specialized cleanser and reset to factory settings.",6,No delivery INFO!,"Ships from Houston, TX for $7.49",,"Houston, TX",7.49,"Houston, TX",Houston, TX,55 minutes 
427,772270262,iPhone X 256 gb Silver,580,Used (normal wear),"Normal wear, in a case the entire time with screen protector ",1,Local pickup (15 miles away),No shipping INFO!,15.0,,,"San Diego, CA",San Diego, CA,3 weeks 
428,772036692,iPhone X 256 GB Unlocked,550,Used (normal wear),Good condition like brand new,2,Local pickup (14 miles away),No shipping INFO!,14.0,,,"San Diego, CA",San Diego, CA,3 weeks 
429,771836874,IPhone X 256 through att paid off and unlocked,550,Used (normal wear),Selling to buy newer iPhone . This iPhone Is In perfect condition with no scratches. It has always had a case on it with a screen protector ,3,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,3 weeks 
430,771477574,IPHONE X 64 GB,290,Open box (never used),I PHONE X  COLOR BLACK NO SCRATCHES PERFECT CONDITIONS 64GB COMES WITH A SEE THROUGH CASE GOT TWO PHONES NEED TO GET RID OF THE EXTRA ONE     *ICLOUD LOOKED*,5,Local pickup (29 miles away),No shipping INFO!,29.0,,,"San Diego, CA",San Diego, CA,3 weeks 
431,771261206,Clean iPhone x max gold ATT,500,Open box (never used),"Iphone x max Gold 64GB ATT carrier, Clean IMEI number. Only selling upgraded to new iPhone 11 pro max.",3,Local pickup (25 miles away),No shipping INFO!,25.0,,,"Vista, CA",Vista, CA,3 weeks 
432,771041976,Cracked IPhone X,300,Used (normal wear),Front and back are cracked but everything else works  SPRINT ONLY 300$,3,Local pickup (21 miles away),Ships for $3.29,21.0,,3.29,"Chula Vista, CA",Chula Vista, CA,3 weeks 
433,770806106,iPhone X - in great condition,500,Open box (never used),Bought this cellphone and then upgraded. Never used it but also can’t find it’s original box. Still have all the accessories. ,3,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,3 weeks 
434,770326965,iPhone X 256g unlocked,550,Used (normal wear),iPhone X 256g unlockedComes with charger,2,Local pickup (8 miles away),No shipping INFO!,8.0,,,"San Diego, CA",San Diego, CA,3 weeks 
435,770059872,iPhone X 256 GB,600,Used (normal wear),Only one owner Like new.Cracks are  from screen protector. Unlocked for any carrier.NO TRADES,6,Local pickup (28 miles away),No shipping INFO!,28.0,,,"San Diego, CA",San Diego, CA,4 weeks 
